datetime,temperature,humidity,location,wet_bulb
2025-05-21 06:30:00+00:00,30.55,72.53,Mumbai,26.51
2025-05-21 07:30:00+00:00,31.4,68.07,Mumbai,26.59
2025-05-21 08:30:00+00:00,31.35,67.66,Mumbai,26.48
2025-05-21 09:30:00+00:00,31.55,68.71,Mumbai,26.83
2025-05-21 10:30:00+00:00,30.55,74.27,Mumbai,26.78
2025-05-21 11:30:00+00:00,30.4,73.59,Mumbai,26.53
2025-05-21 12:30:00+00:00,29.85,77.32,Mumbai,26.58
2025-05-21 13:30:00+00:00,29.4,81.25,Mumbai,26.74
2025-05-21 14:30:00+00:00,29.35,82.95,Mumbai,26.94
2025-05-21 15:30:00+00:00,29.4,81.01,Mumbai,26.7
2025-05-21 16:30:00+00:00,27.95,87.6,Mumbai,26.26
2025-05-21 17:30:00+00:00,27.35,88.08,Mumbai,25.74
2025-05-21 18:30:00+00:00,26.55,92.04,Mumbai,25.51
2025-05-21 19:30:00+00:00,26.7,92.32,Mumbai,25.69
2025-05-21 20:30:00+00:00,26.55,93.98,Mumbai,25.77
2025-05-21 21:30:00+00:00,26.35,93.97,Mumbai,25.57
2025-05-21 22:30:00+00:00,25.95,93.67,Mumbai,25.14
2025-05-21 23:30:00+00:00,25.8,93.38,Mumbai,24.95
2025-05-22 00:30:00+00:00,26.6,85.67,Mumbai,24.67
2025-05-22 01:30:00+00:00,27.35,81.98,Mumbai,24.87
2025-05-22 02:30:00+00:00,28.55,73.95,Mumbai,24.84
2025-05-22 03:30:00+00:00,29.6,70.86,Mumbai,25.36
2025-05-22 04:30:00+00:00,30.65,66.11,Mumbai,25.58
2025-05-22 05:30:00+00:00,31.75,62.66,Mumbai,26.02
2025-05-22 06:30:00+00:00,31.5,62.98,Mumbai,25.84
2025-05-22 07:30:00+00:00,30.55,70.39,Mumbai,26.17
2025-05-22 08:30:00+00:00,31.1,70.49,Mumbai,26.7
2025-05-22 09:30:00+00:00,30.95,71.52,Mumbai,26.72
2025-05-22 10:30:00+00:00,29.95,79.19,Mumbai,26.96
2025-05-22 11:30:00+00:00,30.3,76.93,Mumbai,26.95
2025-05-22 12:30:00+00:00,29.2,81.23,Mumbai,26.54
2025-05-22 13:30:00+00:00,29.0,84.9,Mumbai,26.89
2025-05-22 14:30:00+00:00,28.95,88.47,Mumbai,27.36
2025-05-22 15:30:00+00:00,27.2,91.26,Mumbai,26.04
2025-05-22 16:30:00+00:00,27.25,92.08,Mumbai,26.2
2025-05-22 17:30:00+00:00,26.3,95.09,Mumbai,25.68
2025-05-22 18:30:00+00:00,26.4,94.25,Mumbai,25.66
2025-05-22 19:30:00+00:00,26.3,93.41,Mumbai,25.45
2025-05-22 20:30:00+00:00,26.35,92.03,Mumbai,25.31
2025-05-22 21:30:00+00:00,26.35,91.75,Mumbai,25.27
2025-05-22 22:30:00+00:00,26.35,93.41,Mumbai,25.5
2025-05-22 23:30:00+00:00,26.2,94.52,Mumbai,25.5
2025-05-23 00:30:00+00:00,26.4,93.13,Mumbai,25.51
2025-05-23 01:30:00+00:00,26.75,92.6,Mumbai,25.78
2025-05-23 02:30:00+00:00,27.4,90.47,Mumbai,26.13
2025-05-23 03:30:00+00:00,28.0,89.71,Mumbai,26.61
2025-05-23 04:30:00+00:00,29.3,85.18,Mumbai,27.22
2025-05-23 05:30:00+00:00,30.25,80.41,Mumbai,27.43
2025-05-23 06:30:00+00:00,31.2,76.61,Mumbai,27.76
2025-05-23 07:30:00+00:00,31.45,74.2,Mumbai,27.62
2025-05-23 08:30:00+00:00,31.75,72.52,Mumbai,27.63
2025-05-23 09:30:00+00:00,32.45,69.5,Mumbai,27.8
2025-05-23 10:30:00+00:00,31.85,75.81,Mumbai,28.25
2025-05-23 11:30:00+00:00,30.95,78.4,Mumbai,27.8
2025-05-23 12:30:00+00:00,29.15,83.67,Mumbai,26.86
2025-05-23 13:30:00+00:00,29.05,85.66,Mumbai,27.05
2025-05-23 14:30:00+00:00,29.05,85.15,Mumbai,26.98
2025-05-23 15:30:00+00:00,28.9,86.91,Mumbai,27.09
2025-05-23 16:30:00+00:00,28.85,89.24,Mumbai,27.38
2025-05-23 17:30:00+00:00,28.6,89.75,Mumbai,27.2
2025-05-23 18:30:00+00:00,28.4,90.53,Mumbai,27.12
2025-05-23 19:30:00+00:00,28.2,90.52,Mumbai,26.92
2025-05-23 20:30:00+00:00,28.0,90.24,Mumbai,26.68
2025-05-23 21:30:00+00:00,28.1,89.98,Mumbai,26.75
2025-05-23 22:30:00+00:00,28.0,92.12,Mumbai,26.95
2025-05-23 23:30:00+00:00,27.9,92.12,Mumbai,26.85
2025-05-24 00:30:00+00:00,26.45,89.86,Mumbai,25.1
2025-05-24 01:30:00+00:00,26.75,88.29,Mumbai,25.18
2025-05-24 02:30:00+00:00,27.35,84.22,Mumbai,25.19
2025-05-24 03:30:00+00:00,27.9,82.53,Mumbai,25.48
2025-05-24 04:30:00+00:00,28.95,79.76,Mumbai,26.09
2025-05-24 05:30:00+00:00,31.05,73.26,Mumbai,27.09
2025-05-24 06:30:00+00:00,31.1,73.92,Mumbai,27.24
2025-05-24 07:30:00+00:00,32.1,72.79,Mumbai,28.0
2025-05-24 08:30:00+00:00,31.9,71.69,Mumbai,27.64
2025-05-24 09:30:00+00:00,31.45,73.98,Mumbai,27.58
2025-05-24 10:30:00+00:00,30.9,77.7,Mumbai,27.64
2025-05-24 11:30:00+00:00,30.35,79.95,Mumbai,27.46
2025-05-24 12:30:00+00:00,29.75,82.51,Mumbai,27.27
2025-05-24 13:30:00+00:00,28.8,85.63,Mumbai,26.8
2025-05-24 14:30:00+00:00,28.5,84.34,Mumbai,26.32
2025-05-24 15:30:00+00:00,27.2,86.76,Mumbai,25.4
2025-05-24 16:30:00+00:00,25.65,93.38,Mumbai,24.8
2025-05-24 17:30:00+00:00,26.45,85.91,Mumbai,24.55
2025-05-24 18:30:00+00:00,26.6,86.96,Mumbai,24.85
2025-05-24 19:30:00+00:00,26.5,88.8,Mumbai,25.01
2025-05-24 20:30:00+00:00,26.7,90.42,Mumbai,25.43
2025-05-24 21:30:00+00:00,27.1,88.85,Mumbai,25.6
2025-05-24 22:30:00+00:00,27.0,91.52,Mumbai,25.88
2025-05-24 23:30:00+00:00,26.65,93.7,Mumbai,25.83
2025-05-25 00:30:00+00:00,25.6,95.63,Mumbai,25.06
2025-05-25 01:30:00+00:00,26.2,91.2,Mumbai,25.04
2025-05-25 02:30:00+00:00,24.25,97.04,Mumbai,23.9
2025-05-25 03:30:00+00:00,24.7,89.47,Mumbai,23.33
2025-05-25 04:30:00+00:00,24.0,93.86,Mumbai,23.22
2025-05-25 05:30:00+00:00,23.85,95.0,Mumbai,23.23
2025-05-25 06:30:00+00:00,24.1,97.04,Mumbai,23.75
2025-05-25 07:30:00+00:00,25.6,91.44,Mumbai,24.48
2025-05-25 08:30:00+00:00,27.65,85.77,Mumbai,25.7
2025-05-25 09:30:00+00:00,27.7,85.27,Mumbai,25.68
2025-05-25 10:30:00+00:00,27.75,88.37,Mumbai,26.17
2025-05-25 11:30:00+00:00,28.25,89.46,Mumbai,26.82
2025-05-25 12:30:00+00:00,26.95,90.17,Mumbai,25.64
2025-05-25 13:30:00+00:00,27.8,89.16,Mumbai,26.33
2025-05-25 14:30:00+00:00,28.45,87.91,Mumbai,26.79
2025-05-25 15:30:00+00:00,28.0,89.97,Mumbai,26.65
2025-05-25 16:30:00+00:00,27.6,92.65,Mumbai,26.63
2025-05-25 17:30:00+00:00,27.4,93.46,Mumbai,26.55
2025-05-25 18:30:00+00:00,25.35,97.65,Mumbai,25.08
2025-05-25 19:30:00+00:00,25.05,93.35,Mumbai,24.2
2025-05-25 20:30:00+00:00,26.0,95.08,Mumbai,25.38
2025-05-25 21:30:00+00:00,25.7,93.66,Mumbai,24.89
2025-05-25 22:30:00+00:00,25.7,95.07,Mumbai,25.08
2025-05-25 23:30:00+00:00,25.05,93.35,Mumbai,24.2
2025-05-26 00:30:00+00:00,27.8,91.3,Mumbai,26.64
2025-05-26 01:30:00+00:00,27.05,95.4,Mumbai,26.47
2025-05-26 02:30:00+00:00,26.0,94.8,Mumbai,25.34
2025-05-26 03:30:00+00:00,25.4,93.36,Mumbai,24.55
2025-05-26 04:30:00+00:00,25.9,90.91,Mumbai,24.71
2025-05-26 05:30:00+00:00,25.55,93.37,Mumbai,24.7
2025-05-26 06:30:00+00:00,25.65,92.54,Mumbai,24.68
2025-05-26 07:30:00+00:00,25.55,93.37,Mumbai,24.7
2025-05-26 08:30:00+00:00,25.2,94.2,Mumbai,24.46
2025-05-26 09:30:00+00:00,26.85,91.51,Mumbai,25.73
2025-05-26 10:30:00+00:00,27.6,91.83,Mumbai,26.51
2025-05-26 11:30:00+00:00,27.6,94.3,Mumbai,26.86
2025-05-26 12:30:00+00:00,27.1,90.71,Mumbai,25.86
2025-05-26 13:30:00+00:00,26.9,90.43,Mumbai,25.63
2025-05-26 14:30:00+00:00,26.45,94.53,Mumbai,25.75
2025-05-26 15:30:00+00:00,26.6,93.7,Mumbai,25.79
2025-05-26 16:30:00+00:00,26.6,93.98,Mumbai,25.82
2025-05-26 17:30:00+00:00,26.65,93.98,Mumbai,25.87
2025-05-26 18:30:00+00:00,26.7,93.98,Mumbai,25.92
2025-05-26 19:30:00+00:00,26.8,95.11,Mumbai,26.18
2025-05-26 20:30:00+00:00,26.3,97.09,Mumbai,25.95
2025-05-26 21:30:00+00:00,26.7,95.39,Mumbai,26.12
2025-05-26 22:30:00+00:00,26.35,96.51,Mumbai,25.92
2025-05-26 23:30:00+00:00,26.05,96.79,Mumbai,25.66
2025-05-27 00:30:00+00:00,25.6,97.07,Mumbai,25.25
2025-05-27 01:30:00+00:00,25.65,97.36,Mumbai,25.34
2025-05-27 02:30:00+00:00,26.0,96.79,Mumbai,25.61
2025-05-27 03:30:00+00:00,26.45,94.53,Mumbai,25.75
2025-05-27 04:30:00+00:00,26.95,91.52,Mumbai,25.83
2025-05-27 05:30:00+00:00,27.65,88.36,Mumbai,26.07
2025-05-27 06:30:00+00:00,29.0,81.2,Mumbai,26.35
2025-05-27 07:30:00+00:00,29.65,77.29,Mumbai,26.39
2025-05-27 08:30:00+00:00,29.75,75.26,Mumbai,26.17
2025-05-27 09:30:00+00:00,29.8,75.94,Mumbai,26.32
2025-05-27 10:30:00+00:00,29.2,80.03,Mumbai,26.37
2025-05-27 11:30:00+00:00,29.05,82.67,Mumbai,26.61
2025-05-27 12:30:00+00:00,27.1,89.91,Mumbai,25.75
2025-05-27 13:30:00+00:00,27.05,89.11,Mumbai,25.59
2025-05-27 14:30:00+00:00,27.1,88.32,Mumbai,25.53
2025-05-27 15:30:00+00:00,27.1,88.32,Mumbai,25.53
2025-05-27 16:30:00+00:00,27.1,88.58,Mumbai,25.56
2025-05-27 17:30:00+00:00,26.95,90.17,Mumbai,25.64
2025-05-27 18:30:00+00:00,26.25,92.85,Mumbai,25.32
2025-05-27 19:30:00+00:00,25.9,94.79,Mumbai,25.24
2025-05-27 20:30:00+00:00,26.0,95.08,Mumbai,25.38
2025-05-27 21:30:00+00:00,26.15,94.8,Mumbai,25.49
2025-05-27 22:30:00+00:00,26.05,96.22,Mumbai,25.58
2025-05-27 23:30:00+00:00,26.0,96.5,Mumbai,25.57
2025-05-28 00:30:00+00:00,26.25,93.68,Mumbai,25.43
2025-05-28 01:30:00+00:00,26.95,91.25,Mumbai,25.79
2025-05-28 02:30:00+00:00,27.15,90.45,Mumbai,25.88
2025-05-28 03:30:00+00:00,26.8,92.33,Mumbai,25.79
2025-05-28 04:30:00+00:00,27.4,86.26,Mumbai,25.53
2025-05-28 05:30:00+00:00,27.35,86.0,Mumbai,25.44
2025-05-28 06:30:00+00:00,27.65,86.03,Mumbai,25.74
2025-05-28 07:30:00+00:00,27.5,87.3,Mumbai,25.77
2025-05-28 08:30:00+00:00,27.8,85.53,Mumbai,25.81
2025-05-28 09:30:00+00:00,27.7,86.03,Mumbai,25.79
2025-05-28 10:30:00+00:00,27.75,85.27,Mumbai,25.73
2025-05-28 11:30:00+00:00,27.6,84.25,Mumbai,25.44
2025-05-28 12:30:00+00:00,26.8,85.69,Mumbai,24.86
2025-05-28 13:30:00+00:00,26.75,89.62,Mumbai,25.37
2025-05-28 14:30:00+00:00,27.0,90.98,Mumbai,25.8
2025-05-28 15:30:00+00:00,27.05,91.25,Mumbai,25.89
2025-05-28 16:30:00+00:00,27.15,91.53,Mumbai,26.03
2025-05-28 17:30:00+00:00,27.35,91.0,Mumbai,26.15
2025-05-28 18:30:00+00:00,27.05,92.89,Mumbai,26.12
2025-05-28 19:30:00+00:00,26.6,95.1,Mumbai,25.98
2025-05-28 20:30:00+00:00,26.55,97.09,Mumbai,26.2
2025-05-28 21:30:00+00:00,26.65,96.52,Mumbai,26.23
2025-05-28 22:30:00+00:00,26.6,96.23,Mumbai,26.14
2025-05-28 23:30:00+00:00,26.7,95.1,Mumbai,26.08
2025-05-29 00:30:00+00:00,27.35,92.91,Mumbai,26.42
2025-05-29 01:30:00+00:00,27.65,93.75,Mumbai,26.84
2025-05-29 02:30:00+00:00,28.55,88.7,Mumbai,27.0
2025-05-29 03:30:00+00:00,30.05,77.81,Mumbai,26.85
2025-05-29 04:30:00+00:00,30.95,76.12,Mumbai,27.44
2025-05-29 05:30:00+00:00,31.3,74.4,Mumbai,27.51
2025-05-29 06:30:00+00:00,31.35,73.97,Mumbai,27.48
2025-05-29 07:30:00+00:00,31.3,73.52,Mumbai,27.37
2025-05-29 08:30:00+00:00,31.15,74.37,Mumbai,27.36
2025-05-29 09:30:00+00:00,30.3,79.0,Mumbai,27.27
2025-05-29 10:30:00+00:00,30.05,78.27,Mumbai,26.92
2025-05-29 11:30:00+00:00,30.05,78.73,Mumbai,26.99
2025-05-29 12:30:00+00:00,29.15,86.17,Mumbai,27.22
2025-05-29 13:30:00+00:00,29.2,84.42,Mumbai,27.02
2025-05-29 14:30:00+00:00,29.05,84.15,Mumbai,26.83
2025-05-29 15:30:00+00:00,28.85,85.13,Mumbai,26.78
2025-05-29 16:30:00+00:00,28.55,87.66,Mumbai,26.85
2025-05-29 17:30:00+00:00,28.2,90.52,Mumbai,26.92
2025-05-29 18:30:00+00:00,28.2,90.25,Mumbai,26.88
2025-05-29 19:30:00+00:00,28.35,88.94,Mumbai,26.84
2025-05-29 20:30:00+00:00,28.25,89.2,Mumbai,26.78
2025-05-29 21:30:00+00:00,28.5,86.11,Mumbai,26.58
2025-05-29 22:30:00+00:00,28.45,84.59,Mumbai,26.31
2025-05-29 23:30:00+00:00,28.45,84.59,Mumbai,26.31
2025-05-30 00:30:00+00:00,28.95,80.96,Mumbai,26.26
2025-05-30 01:30:00+00:00,29.5,77.73,Mumbai,26.31
2025-05-30 02:30:00+00:00,30.2,71.18,Mumbai,25.97
2025-05-30 03:30:00+00:00,30.7,68.14,Mumbai,25.95
2025-05-30 04:30:00+00:00,31.1,67.4,Mumbai,26.2
2025-05-30 05:30:00+00:00,30.95,70.47,Mumbai,26.56
2025-05-30 06:30:00+00:00,31.25,69.89,Mumbai,26.74
2025-05-30 07:30:00+00:00,31.5,68.5,Mumbai,26.75
2025-05-30 08:30:00+00:00,31.15,69.88,Mumbai,26.65
2025-05-30 09:30:00+00:00,30.65,71.05,Mumbai,26.37
2025-05-30 10:30:00+00:00,30.65,69.99,Mumbai,26.2
2025-05-30 11:30:00+00:00,30.15,72.46,Mumbai,26.12
2025-05-30 12:30:00+00:00,29.6,79.14,Mumbai,26.62
2025-05-30 13:30:00+00:00,29.1,81.22,Mumbai,26.45
2025-05-30 14:30:00+00:00,29.2,80.03,Mumbai,26.37
2025-05-30 15:30:00+00:00,28.85,81.91,Mumbai,26.31
2025-05-30 16:30:00+00:00,28.7,82.87,Mumbai,26.3
2025-05-30 17:30:00+00:00,28.85,82.65,Mumbai,26.42
2025-05-30 18:30:00+00:00,28.8,81.91,Mumbai,26.26
2025-05-30 19:30:00+00:00,28.5,83.1,Mumbai,26.14
2025-05-30 20:30:00+00:00,27.45,89.93,Mumbai,26.1
2025-05-30 21:30:00+00:00,27.95,86.83,Mumbai,26.15
2025-05-30 22:30:00+00:00,28.2,83.56,Mumbai,25.92
2025-05-30 23:30:00+00:00,28.0,83.79,Mumbai,25.76
2025-05-31 00:30:00+00:00,27.9,87.6,Mumbai,26.21
2025-05-31 01:30:00+00:00,28.4,84.08,Mumbai,26.19
2025-05-31 02:30:00+00:00,29.55,77.74,Mumbai,26.36
2025-05-31 03:30:00+00:00,30.1,73.98,Mumbai,26.31
2025-05-31 04:30:00+00:00,29.4,79.35,Mumbai,26.46
2025-05-31 05:30:00+00:00,30.0,78.26,Mumbai,26.87
2025-05-31 06:30:00+00:00,30.6,75.17,Mumbai,26.96
2025-05-31 07:30:00+00:00,31.05,71.33,Mumbai,26.79
2025-05-31 08:30:00+00:00,30.9,71.3,Mumbai,26.64
2025-05-31 09:30:00+00:00,30.8,70.65,Mumbai,26.44
2025-05-31 10:30:00+00:00,30.4,71.85,Mumbai,26.26
2025-05-31 11:30:00+00:00,29.85,73.94,Mumbai,26.07
2025-05-31 12:30:00+00:00,29.65,77.29,Mumbai,26.39
2025-05-31 13:30:00+00:00,28.95,80.0,Mumbai,26.12
2025-05-31 14:30:00+00:00,28.7,81.9,Mumbai,26.16
2025-05-31 15:30:00+00:00,28.55,82.61,Mumbai,26.12
2025-05-31 16:30:00+00:00,28.45,82.85,Mumbai,26.06
2025-05-31 17:30:00+00:00,28.05,84.04,Mumbai,25.84
2025-05-31 18:30:00+00:00,26.9,89.1,Mumbai,25.44
2025-05-31 19:30:00+00:00,26.6,90.41,Mumbai,25.33
2025-05-31 20:30:00+00:00,26.75,87.76,Mumbai,25.1
2025-05-31 21:30:00+00:00,26.45,88.53,Mumbai,24.92
2025-05-31 22:30:00+00:00,25.7,91.72,Mumbai,24.62
2025-05-31 23:30:00+00:00,25.85,92.28,Mumbai,24.85
2025-06-01 00:30:00+00:00,26.75,90.42,Mumbai,25.48
2025-06-01 01:30:00+00:00,27.05,85.71,Mumbai,25.11
2025-06-01 02:30:00+00:00,26.95,83.92,Mumbai,24.76
2025-06-01 03:30:00+00:00,27.35,83.22,Mumbai,25.05
2025-06-01 04:30:00+00:00,26.85,83.16,Mumbai,24.55
2025-06-01 05:30:00+00:00,27.2,82.7,Mumbai,24.83
2025-06-01 06:30:00+00:00,28.9,77.41,Mumbai,25.69
2025-06-01 07:30:00+00:00,28.6,80.91,Mumbai,25.92
2025-06-01 08:30:00+00:00,28.9,78.81,Mumbai,25.9
2025-06-01 09:30:00+00:00,28.85,78.57,Mumbai,25.81
2025-06-01 10:30:00+00:00,29.2,76.76,Mumbai,25.88
2025-06-01 11:30:00+00:00,28.45,78.75,Mumbai,25.46
2025-06-01 12:30:00+00:00,25.85,86.63,Mumbai,24.07
2025-06-01 13:30:00+00:00,26.6,88.81,Mumbai,25.1
2025-06-01 14:30:00+00:00,27.25,87.02,Mumbai,25.49
2025-06-01 15:30:00+00:00,27.45,85.75,Mumbai,25.51
2025-06-01 16:30:00+00:00,27.3,83.21,Mumbai,25.0
2025-06-01 17:30:00+00:00,26.75,84.92,Mumbai,24.71
2025-06-01 18:30:00+00:00,26.1,90.65,Mumbai,24.87
2025-06-01 19:30:00+00:00,25.6,94.22,Mumbai,24.86
2025-06-01 20:30:00+00:00,25.65,92.82,Mumbai,24.72
2025-06-01 21:30:00+00:00,25.7,90.62,Mumbai,24.47
2025-06-01 22:30:00+00:00,25.85,89.55,Mumbai,24.47
2025-06-01 23:30:00+00:00,26.0,89.56,Mumbai,24.62
2025-06-02 00:30:00+00:00,26.0,91.73,Mumbai,24.92
2025-06-02 01:30:00+00:00,26.75,88.03,Mumbai,25.14
2025-06-02 02:30:00+00:00,27.4,84.73,Mumbai,25.31
2025-06-02 03:30:00+00:00,29.1,76.98,Mumbai,25.82
2025-06-02 04:30:00+00:00,30.35,69.94,Mumbai,25.91
2025-06-02 05:30:00+00:00,30.65,68.95,Mumbai,26.03
2025-06-02 06:30:00+00:00,30.6,69.36,Mumbai,26.05
2025-06-02 07:30:00+00:00,30.55,69.14,Mumbai,25.97
2025-06-02 08:30:00+00:00,30.35,69.73,Mumbai,25.88
2025-06-02 09:30:00+00:00,29.55,72.57,Mumbai,25.57
2025-06-02 10:30:00+00:00,29.25,75.18,Mumbai,25.69
2025-06-02 11:30:00+00:00,29.0,77.42,Mumbai,25.79
2025-06-02 12:30:00+00:00,27.95,84.28,Mumbai,25.78
2025-06-02 13:30:00+00:00,27.65,86.54,Mumbai,25.81
2025-06-02 14:30:00+00:00,26.5,89.6,Mumbai,25.12
2025-06-02 15:30:00+00:00,27.1,89.38,Mumbai,25.68
2025-06-02 16:30:00+00:00,26.85,88.3,Mumbai,25.28
2025-06-02 17:30:00+00:00,25.8,90.9,Mumbai,24.61
2025-06-02 18:30:00+00:00,25.95,91.18,Mumbai,24.79
2025-06-02 19:30:00+00:00,26.2,89.04,Mumbai,24.74
2025-06-02 20:30:00+00:00,26.6,86.44,Mumbai,24.77
2025-06-02 21:30:00+00:00,26.45,88.26,Mumbai,24.88
2025-06-02 22:30:00+00:00,26.1,88.77,Mumbai,24.61
2025-06-02 23:30:00+00:00,26.0,87.96,Mumbai,24.4
2025-06-03 00:30:00+00:00,25.9,90.64,Mumbai,24.67
2025-06-03 01:30:00+00:00,26.9,87.51,Mumbai,25.22
2025-06-03 02:30:00+00:00,27.15,85.72,Mumbai,25.21
2025-06-03 03:30:00+00:00,27.05,85.71,Mumbai,25.11
2025-06-03 04:30:00+00:00,28.45,78.98,Mumbai,25.49
2025-06-03 05:30:00+00:00,29.5,74.77,Mumbai,25.86
2025-06-03 06:30:00+00:00,29.8,73.71,Mumbai,25.98
2025-06-03 07:30:00+00:00,29.9,74.61,Mumbai,26.22
2025-06-03 08:30:00+00:00,30.15,71.81,Mumbai,26.02
2025-06-03 09:30:00+00:00,29.0,73.36,Mumbai,25.18
2025-06-03 10:30:00+00:00,28.2,81.1,Mumbai,25.56
2025-06-03 11:30:00+00:00,28.8,78.09,Mumbai,25.69
2025-06-03 12:30:00+00:00,29.25,81.72,Mumbai,26.67
2025-06-03 13:30:00+00:00,26.35,87.73,Mumbai,24.71
2025-06-03 14:30:00+00:00,26.85,90.16,Mumbai,25.54
2025-06-03 15:30:00+00:00,25.9,90.91,Mumbai,24.71
2025-06-03 16:30:00+00:00,25.35,91.7,Mumbai,24.27
2025-06-03 17:30:00+00:00,25.8,91.72,Mumbai,24.72
2025-06-03 18:30:00+00:00,25.5,92.53,Mumbai,24.53
2025-06-03 19:30:00+00:00,25.3,93.08,Mumbai,24.41
2025-06-03 20:30:00+00:00,24.85,94.47,Mumbai,24.15
2025-06-03 21:30:00+00:00,24.35,95.31,Mumbai,23.77
2025-06-03 22:30:00+00:00,24.25,94.73,Mumbai,23.59
2025-06-03 23:30:00+00:00,24.6,91.1,Mumbai,23.45
2025-06-04 00:30:00+00:00,24.95,92.23,Mumbai,23.95
2025-06-04 01:30:00+00:00,26.2,89.85,Mumbai,24.86
2025-06-04 02:30:00+00:00,26.25,86.41,Mumbai,24.43
2025-06-04 03:30:00+00:00,27.5,81.75,Mumbai,24.98
2025-06-04 04:30:00+00:00,28.5,77.12,Mumbai,25.26
2025-06-04 05:30:00+00:00,28.9,78.34,Mumbai,25.83
2025-06-04 06:30:00+00:00,29.25,77.69,Mumbai,26.06
2025-06-04 07:30:00+00:00,29.0,77.89,Mumbai,25.86
2025-06-04 08:30:00+00:00,28.6,75.08,Mumbai,25.06
2025-06-04 09:30:00+00:00,29.1,79.54,Mumbai,26.2
2025-06-04 10:30:00+00:00,29.05,79.07,Mumbai,26.08
2025-06-04 11:30:00+00:00,28.65,79.48,Mumbai,25.76
2025-06-04 12:30:00+00:00,28.2,75.47,Mumbai,24.74
2025-06-04 13:30:00+00:00,27.35,81.98,Mumbai,24.87
2025-06-04 14:30:00+00:00,26.95,83.17,Mumbai,24.65
2025-06-04 15:30:00+00:00,26.9,82.42,Mumbai,24.5
2025-06-04 16:30:00+00:00,26.75,83.9,Mumbai,24.56
2025-06-04 17:30:00+00:00,26.25,88.51,Mumbai,24.72
2025-06-04 18:30:00+00:00,26.35,88.79,Mumbai,24.86
2025-06-04 19:30:00+00:00,26.1,90.11,Mumbai,24.79
2025-06-04 20:30:00+00:00,25.95,90.64,Mumbai,24.72
2025-06-04 21:30:00+00:00,24.95,91.95,Mumbai,23.91
2025-06-04 22:30:00+00:00,24.85,91.94,Mumbai,23.81
2025-06-04 23:30:00+00:00,24.7,93.61,Mumbai,23.89
2025-06-05 00:30:00+00:00,25.35,89.51,Mumbai,23.97
2025-06-05 01:30:00+00:00,26.15,86.66,Mumbai,24.36
2025-06-05 02:30:00+00:00,27.55,82.74,Mumbai,25.17
2025-06-05 03:30:00+00:00,28.45,79.69,Mumbai,25.6
2025-06-05 04:30:00+00:00,29.35,76.78,Mumbai,26.02
2025-06-05 05:30:00+00:00,29.55,77.04,Mumbai,26.25
2025-06-05 06:30:00+00:00,29.85,76.86,Mumbai,26.51
2025-06-05 07:30:00+00:00,30.2,74.88,Mumbai,26.54
2025-06-05 08:30:00+00:00,29.95,74.84,Mumbai,26.3
2025-06-05 09:30:00+00:00,30.05,72.44,Mumbai,26.02
2025-06-05 10:30:00+00:00,29.35,74.08,Mumbai,25.61
2025-06-05 11:30:00+00:00,29.55,72.57,Mumbai,25.57
2025-06-05 12:30:00+00:00,29.2,76.76,Mumbai,25.88
2025-06-05 13:30:00+00:00,28.9,80.47,Mumbai,26.14
2025-06-05 14:30:00+00:00,28.3,84.07,Mumbai,26.09
2025-06-05 15:30:00+00:00,27.8,87.07,Mumbai,26.04
2025-06-05 16:30:00+00:00,27.65,87.84,Mumbai,26.0
2025-06-05 17:30:00+00:00,27.55,87.83,Mumbai,25.9
2025-06-05 18:30:00+00:00,27.25,89.92,Mumbai,25.9
2025-06-05 19:30:00+00:00,27.1,90.98,Mumbai,25.9
2025-06-05 20:30:00+00:00,26.95,90.98,Mumbai,25.75
2025-06-05 21:30:00+00:00,26.75,91.78,Mumbai,25.67
2025-06-05 22:30:00+00:00,26.55,91.77,Mumbai,25.47
2025-06-05 23:30:00+00:00,26.45,92.03,Mumbai,25.4
2025-06-06 00:30:00+00:00,27.5,89.14,Mumbai,26.04
2025-06-06 01:30:00+00:00,27.45,82.23,Mumbai,25.0
2025-06-06 02:30:00+00:00,28.05,80.36,Mumbai,25.31
2025-06-06 03:30:00+00:00,28.35,80.16,Mumbai,25.57
2025-06-06 04:30:00+00:00,29.2,78.85,Mumbai,26.19
2025-06-06 05:30:00+00:00,29.85,77.78,Mumbai,26.65
2025-06-06 06:30:00+00:00,30.2,75.55,Mumbai,26.64
2025-06-06 07:30:00+00:00,30.15,74.43,Mumbai,26.42
2025-06-06 08:30:00+00:00,29.95,73.3,Mumbai,26.06
2025-06-06 09:30:00+00:00,30.1,72.45,Mumbai,26.07
2025-06-06 10:30:00+00:00,29.2,76.08,Mumbai,25.78
2025-06-06 11:30:00+00:00,28.8,78.56,Mumbai,25.76
2025-06-06 12:30:00+00:00,29.25,75.4,Mumbai,25.72
2025-06-06 13:30:00+00:00,28.4,82.1,Mumbai,25.9
2025-06-06 14:30:00+00:00,28.25,84.82,Mumbai,26.15
2025-06-06 15:30:00+00:00,28.1,87.36,Mumbai,26.37
2025-06-06 16:30:00+00:00,28.05,87.61,Mumbai,26.36
2025-06-06 17:30:00+00:00,27.7,89.69,Mumbai,26.31
2025-06-06 18:30:00+00:00,27.5,90.2,Mumbai,26.19
2025-06-06 19:30:00+00:00,27.4,89.93,Mumbai,26.05
2025-06-06 20:30:00+00:00,27.15,90.99,Mumbai,25.95
